[2025-10-20 18:02:31] local.INFO: === INICIO IMPORTAR ARCHIVO ===  
[2025-10-20 18:02:31] local.INFO: Método: POST  
[2025-10-20 18:02:31] local.INFO: Content-Type: multipart/form-data; boundary=----WebKitFormBoundary21L0LPw3hCjK4nIE  
[2025-10-20 18:02:31] local.INFO: Archivos recibidos: {"archivo":{}}  
[2025-10-20 18:02:31] local.INFO: Todos los inputs: {"_token":"AtYWsgrcFNo7TXgOieKdvdF8HqnKUil7ZsfY9il7","import_type":"sin_fconversion","archivo":{}}  
[2025-10-20 18:02:31] local.INFO: Configuración PHP:  
[2025-10-20 18:02:31] local.INFO: - upload_max_filesize: 200M  
[2025-10-20 18:02:31] local.INFO: - post_max_size: 200M  
[2025-10-20 18:02:31] local.INFO: - max_file_uploads: 20  
[2025-10-20 18:02:31] local.INFO: - memory_limit: 1024M  
[2025-10-20 18:02:31] local.INFO: - max_execution_time: 0  
[2025-10-20 18:02:31] local.INFO: Detalles del archivo recibido:  
[2025-10-20 18:02:31] local.INFO: - Nombre original: FormatoEntradasSinFconversion.xlsx  
[2025-10-20 18:02:31] local.INFO: - Extensión: xlsx  
[2025-10-20 18:02:31] local.INFO: - Tamaño: 1692648 bytes  
[2025-10-20 18:02:31] local.INFO: - MIME type: application/vnd.openxmlformats-officedocument.spreadsheetml.sheet  
[2025-10-20 18:02:31] local.INFO: - Es válido: true  
[2025-10-20 18:02:31] local.INFO: Validación de extensión pasada: xlsx  
[2025-10-20 18:02:31] local.INFO: Validación pasada correctamente  
[2025-10-20 18:02:31] local.INFO: Ruta real del archivo: C:\xampp7\tmp\php8C4E.tmp  
[2025-10-20 18:02:31] local.INFO: Tipo de importación solicitado: sin_fconversion  
[2025-10-20 18:02:31] local.INFO: Procesando archivo: FormatoEntradasSinFconversion.xlsx - Extensión: xlsx - MIME: application/vnd.openxmlformats-officedocument.spreadsheetml.sheet  
[2025-10-20 18:02:34] local.INFO: Iniciando importación sin Fconversion. Filas detectadas: 24652  
[2025-10-20 18:02:34] local.WARNING: Fila 1695: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1696: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1697: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1698: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1699: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1700: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1701: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1702: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1703: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1704: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1705: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1706: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1707: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1708: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1709: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1710: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1711: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1712: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1713: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1714: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1715: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1716: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1717: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1718: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1719: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1720: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1721: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1722: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1723: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1724: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1725: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1726: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1727: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1728: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1729: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1730: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1731: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1732: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1733: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1734: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1735: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1736: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1737: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1738: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1739: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1740: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1741: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1742: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1743: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1744: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1745: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1746: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1747: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1748: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1749: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1750: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1751: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1752: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1753: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1754: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1755: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1756: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1757: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1758: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1759: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1760: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1761: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1762: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1763: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1764: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1765: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1766: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1767: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1768: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1769: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1770: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1771: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1772: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1773: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1774: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1775: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1776: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1777: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1778: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1779: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1780: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1781: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1782: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1783: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1784: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1785: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1786: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1787: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1788: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1789: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1790: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1791: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1792: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1793: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1794: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1795: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1796: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1797: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1798: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1799: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1800: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1801: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1802: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1803: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1804: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1805: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1806: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1807: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1808: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1809: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1810: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1811: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1812: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1813: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1814: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1815: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1816: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1817: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1818: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1819: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1820: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1821: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1822: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1823: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1824: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1825: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1826: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1827: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1828: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1829: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1830: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1831: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1832: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1833: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1834: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1835: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1836: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1837: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1838: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1839: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1840: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1841: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1842: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1843: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1844: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1845: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1846: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1847: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1848: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1849: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1850: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1851: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1852: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1853: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1854: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1855: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1856: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1857: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1858: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1859: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1860: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1861: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1862: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1863: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1864: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1865: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1866: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1867: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1868: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1869: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1870: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1871: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1872: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1873: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1874: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1875: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1876: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1877: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1878: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1879: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1880: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1881: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1882: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1883: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1884: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1885: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1886: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1887: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1888: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1889: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1890: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1891: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1892: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1893: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1894: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1895: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1896: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1897: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1898: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1899: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1900: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1901: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1902: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1903: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1904: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1905: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1906: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1907: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1908: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1909: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1910: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1911: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1912: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1913: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1914: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1915: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1916: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1917: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1918: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1919: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1920: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1921: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1922: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1923: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1924: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1925: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1926: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1927: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1928: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1929: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1930: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1931: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1932: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1933: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1934: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1935: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1936: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1937: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1938: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1939: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1940: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1941: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1942: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1943: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1944: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1945: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1946: formato de mes inválido ''  
[2025-10-20 18:02:34] local.WARNING: Fila 1947: formato de mes inválido ''  
